date,race,horseCode,place,model_prob,public_prob,odds
2024-01-21,5,HK_2021_G003,5,0.10298323762086115,0.018624809369757894,44.0
2024-01-21,5,HK_2021_G328,8,0.1119149033668893,0.018210924717096608,45.0
2024-01-21,5,HK_2021_H019,4,0.08280718140216033,0.13217606649505603,6.2
2024-01-21,5,HK_2022_H202,13,0.09116648814268864,0.004159855899844403,197.0
2024-01-21,5,HK_2023_J098,9,0.06402002819101368,0.110742109766128,7.4
2024-01-21,5,HK_2020_E065,10,0.07570071203671098,0.06303781632841134,13.0
2024-01-21,5,HK_2022_H244,2,0.05598709124535314,0.043131137487860384,19.0
2024-01-21,5,HK_2021_G140,3,0.06271426399504637,0.06303781632841134,13.0
2024-01-21,5,HK_2022_H268,12,0.03932301125274129,0.004603885462187344,178.0
2024-01-21,5,HK_2019_D343,14,0.018840312559504472,0.011876690032889093,69.0
2024-01-21,5,HK_2022_H235,7,0.01331528997613469,0.19987600299252375,4.1
2024-01-21,6,HK_2022_H477,3,0.10358121680761101,0.1203254361704791,6.8
2024-01-21,6,HK_2022_H430,8,0.09075188772880599,0.022113863944844808,37.0
2024-01-21,6,HK_2023_J114,2,0.08792672310810212,0.43063840313645146,1.9
2024-01-21,6,HK_2022_H422,10,0.10110087472741544,0.010626142415055297,77.0
2024-01-21,6,HK_2023_J034,13,0.10904088476516847,0.00505069732073616,162.0
2024-01-21,6,HK_2023_J065,6,0.082197366966499,0.019028208510680416,43.0
2024-01-21,6,HK_2023_J030,11,0.08881956611189445,0.023377513313121653,35.0
2024-01-21,6,HK_2022_H326,5,0.0668145762509516,0.03896252218853609,21.0
2024-01-21,6,HK_2022_H315,9,0.07246694510472947,0.007718990244898659,106.0
2024-01-21,6,HK_2022_H282,1,0.05471807799528439,0.07438299690538708,11.0
2024-01-21,6,HK_2022_H201,7,0.06403357524044756,0.0409106482979629,20.0
2024-01-21,6,HK_2021_G401,12,0.04436036686431476,0.06818441382993816,12.0
2024-01-21,6,HK_2022_H095,4,0.01984433858842553,0.1386801637219081,5.9
2024-01-21,7,HK_2020_E314,4,0.32298544627803444,0.14097129283814336,5.8
2024-01-21,7,HK_2020_E436,1,0.22880573674984409,0.4303334202427534,1.9
2024-01-21,7,HK_2021_G435,6,0.06789016173750084,0.07433031804193013,11.0
2024-01-21,7,HK_2020_E198,7,0.10478695426905249,0.011680478549446163,70.0
2024-01-21,7,HK_2021_H008,2,0.15570265844824785,0.2477677268064338,3.3
2024-01-21,7,HK_2020_E058,3,0.020097157501036987,0.06813612487176929,12.0
2024-01-21,7,HK_2019_D435,8,0.015880966716542134,0.016686397927780233,49.0
2024-01-21,7,HK_2020_E269,5,0.03803582539220612,0.010094240721743598,81.0
2024-01-21,8,HK_2020_E365,6,0.1456064534511145,0.010882890158851853,75.0
2024-01-21,8,HK_2022_H139,8,0.11481307975738335,0.08244613756705947,9.9
2024-01-21,8,HK_2018_C462,5,0.09660686086201484,0.06801806349282406,12.0
2024-01-21,8,HK_2020_E306,3,0.12504745455265662,0.24006375350408496,3.4
2024-01-21,8,HK_2022_H452,2,0.14618775203032625,0.2814540558323755,2.9
2024-01-21,8,HK_2018_C465,13,0.076940993451867,0.012366920635058922,66.0
2024-01-21,8,HK_2023_J052,9,0.0845660953271216,0.05441445079425926,15.0
2024-01-21,8,HK_2022_H265,10,0.05981178425777015,0.03886746485304232,21.0
2024-01-21,8,HK_2021_G057,12,0.044232868950843954,0.006976211640289649,117.0
2024-01-21,8,HK_2018_C461,1,0.023681279610410118,0.014840304762070705,55.0
2024-01-21,8,HK_2021_G115,3,0.04682389169124291,0.14575299319890872,5.6
2024-01-21,8,HK_2020_E053,11,0.03200448222617061,0.006091169865029021,134.0
2024-01-21,8,HK_2023_J075,7,0.0024819176730796868,0.026329572964964156,31.0
2024-01-21,8,HK_2023_J077,14,0.0011950861579984949,0.011496010731181533,71.0
2024-01-21,9,HK_2022_H115,5,0.13882777455473347,0.04600095636898584,21.0
2024-01-21,9,HK_2022_H093,6,0.11642584285074536,0.09857347793354107,9.8
2024-01-21,9,HK_2020_E315,11,0.09646144051317866,0.012880267783316036,75.0
2024-01-21,9,HK_2022_H257,8,0.11721240280384382,0.04391000380675921,22.0
2024-01-21,9,HK_2022_H117,7,0.132987544253779,0.09660200837487026,10.0
2024-01-21,9,HK_2021_G173,3,0.07710462212342056,0.12880267783316035,7.5
2024-01-21,9,HK_2021_G365,4,0.08079241593777153,0.25421581151281647,3.8
2024-01-21,9,HK_2021_G061,9,0.06812209129709014,0.008625179319184844,112.0
2024-01-21,9,HK_2022_H389,10,0.0431646622468353,0.00607559801099813,159.0
2024-01-21,9,HK_2021_G335,2,0.025531053540467485,0.07430923721143866,13.0
2024-01-21,9,HK_2022_H338,1,0.05206029870349756,0.23000478184492917,4.2
2024-01-21,10,HK_2023_J039,10,0.11882775720206476,0.0545102818079297,15.0
2024-01-21,10,HK_2022_H459,2,0.10110142635036559,0.2477740082178623,3.3
2024-01-21,10,HK_2020_E490,11,0.09261779454644498,0.019942786027291357,41.0
2024-01-21,10,HK_2020_E322,5,0.11017725169175534,0.0062896479009149665,130.0
2024-01-21,10,HK_2023_J078,3,0.12188385493444494,0.04542523483994142,18.0
2024-01-21,10,HK_2021_G131,6,0.08153933349619533,0.008095586407118273,101.0
2024-01-21,10,HK_2021_G315,14,0.08795502260379559,0.051103389194934096,16.0
2024-01-21,10,HK_2023_J083,8,0.06661353659717732,0.051103389194934096,16.0
2024-01-21,10,HK_2021_G374,9,0.060869483981760154,0.01514174494664714,54.0
2024-01-21,10,HK_2021_G461,7,0.041047831871235285,0.07433220246535868,11.0
2024-01-21,10,HK_2022_H360,12,0.05889247290863051,0.0034211473938031193,239.0
2024-01-21,10,HK_2022_H161,4,0.04232220878894954,0.10094496631098093,8.1
2024-01-21,10,HK_2023_J027,1,0.009897636136789557,0.31448239504574826,2.6
2024-01-21,10,HK_2022_H297,13,0.006254388890391176,0.007433220246535868,110.0
2024-01-24,1,HK_2022_H329,7,0.10441110317519844,0.093027114493812,8.8
2024-01-24,1,HK_2022_H070,9,0.08636730626795713,0.054575907169703036,15.0
2024-01-24,1,HK_2020_E449,4,0.0874567057008221,0.15743050145106643,5.2
2024-01-24,1,HK_2022_H332,6,0.10647312770966202,0.14618546563313314,5.6
2024-01-24,1,HK_2020_E168,1,0.11747214243860446,0.22125367771501228,3.7
2024-01-24,1,HK_2021_G420,2,0.08374097149245974,0.1488433831900992,5.5
2024-01-24,1,HK_2017_B370,10,0.09570590235933543,0.0255824564857983,32.0
2024-01-24,1,HK_2018_C197,3,0.05856731955063706,0.08802565672532747,9.3
2024-01-24,1,HK_2021_G143,8,0.08231335338531791,0.032745544301821826,25.0
2024-01-24,1,HK_2021_G026,5,0.05840529495020281,0.020465965188638642,40.0
2024-01-24,1,HK_2020_E025,11,0.059942230698616907,0.011864327645587617,69.0
2024-01-24,2,HK_2019_D270,4,0.14504712100533898,0.3545181144600988,2.3
2024-01-24,2,HK_2018_C517,1,0.11827326285789941,0.09943800771441795,8.2
